X,SPECIES,Order,Clade,Clade_new
317,Xeronemataceae_Xeronema_callistemon,Asparagales,NA,
1739,Ximeniaceae_Malania_oleifera,Santalales,NA,
1738,Ximeniaceae_Ximenia_americana,Santalales,NA,
125,Xyridaceae_Abolboda_spp,Poales,Abolbodoideae,
124,Xyridaceae_Orectanthe_sceptrum,Poales,Abolbodoideae,
123,Xyridaceae_Xyris_spp,Poales,Xyridoideae,
271,Zingiberaceae_Alpinia_spp,Zingiberales,Alpinioideae,Alpinieae
270,Zingiberaceae_Amomum_spp,Zingiberales,Alpinioideae,Alpinieae
272,Zingiberaceae_Curcuma_spp,Zingiberales,Zingiberoideae,Zingibereae
269,Zingiberaceae_Renealmia_alpinia,Zingiberales,Alpinioideae,Alpinieae
268,Zingiberaceae_Siphonochilus_decorus,Zingiberales,Siphonochiloideae,Siphonochiloideae
273,Zingiberaceae_Zingiber_spp,Zingiberales,Zingiberoideae,Zingibereae
49,Zosteraceae_Phyllospadix_spp,Alismatales,NA,
48,Zosteraceae_Zostera_marina,Alismatales,NA,
700,Zygophyllaceae_Balanites_spp,Zygophyllales,Tribuloideae,MorkillioideaeTribuloideae
705,Zygophyllaceae_Guaiacum_spp,Zygophyllales,Larreoideae,Larreoideae
706,Zygophyllaceae_Larrea_tridentata,Zygophyllales,Larreoideae,Larreoideae
698,Zygophyllaceae_Morkilia_mexicana,Zygophyllales,Morkillioideae,MorkillioideaeTribuloideae
703,Zygophyllaceae_Seetzenia_lanata,Zygophyllales,Seetzenioideae,Seetzenioideae
702,Zygophyllaceae_Sericodes_gregii,Zygophyllales,Morkillioideae,MorkillioideaeTribuloideae
701,Zygophyllaceae_Tribulus_spp,Zygophyllales,Tribuloideae,MorkillioideaeTribuloideae
699,Zygophyllaceae_Viscainoa_geniculata,Zygophyllales,Morkillioideae,MorkillioideaeTribuloideae
704,Zygophyllaceae_Zygophyllum_spp,Zygophyllales,Zygophylloideae,Zygophylloideae
