MAJOR CLADE,No.REF,ORDER,FAMILY,NODE,SRB_topology,FAMILY,TOPO,mean,min,max,Reference,
EUDICOTS,895,RANUNCULALES,6,[Menispermaceae [Berberidaceae + Ranunculaceae]],618,,,126.2,125.3,127.1,Wang et al. 2016,
EUDICOTS,896,RANUNCULALES,6,Menispermaceae,622,1,,,70,80,Anderson et al. 2005,
EUDICOTS,897,RANUNCULALES,6,Menispermaceae,622,1,,50.5,42,59,Wikstr??m et al. 2001,
EUDICOTS,898,RANUNCULALES,6,Menispermaceae,622,1,,34,18,52,Bell et al. 2010,
EUDICOTS,899,RANUNCULALES,6,Menispermaceae,622,1,,,103.3,124.4,Jacques et al. 2011,
EUDICOTS,900,RANUNCULALES,6,Menispermaceae,622,1,,107.7,101.7,115.2,Wang et al. 2012,
EUDICOTS,901,RANUNCULALES,6,Menispermaceae,622,1,,41.5,32,54.2,Wang et al. 2016,
EUDICOTS,902,RANUNCULALES,6,Menispermaceae,622,1,,115,,,Wang et al. 2016b,
EUDICOTS,903,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,,90,140,Anderson et al. 2005,
EUDICOTS,904,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,69.5,54,87,Bell et al. 2010,
EUDICOTS,905,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,,77.8,89.1,Xue et al. 2012,
EUDICOTS,906,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,,80.3,,Magall??n et al. 2015,
EUDICOTS,907,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,92,78,106,Wikstr??m et al. 2001,
EUDICOTS,908,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,128,,,Z. Wu et al. 2014,
EUDICOTS,909,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,,124.4,127.9,Tank et al. 2015,
EUDICOTS,910,RANUNCULALES,6,[Berberidaceae + Ranunculaceae],619,,,123.7,123.3,124.3,Wang et al. 2016,
EUDICOTS,911,RANUNCULALES,6,Berberidaceae,621,1,,,72,88,Anderson et al. 2005,
EUDICOTS,912,RANUNCULALES,6,Berberidaceae,621,1,,123.7,123.3,124.3,Wang et al. 2016,
EUDICOTS,913,RANUNCULALES,6,Ranunculaceae,621,1,,,73,87,Anderson et al. 2005,
EUDICOTS,914,RANUNCULALES,6,Ranunculaceae,621,1,,57,41,73,Bell et al. 2010,
EUDICOTS,915,RANUNCULALES,6,Ranunculaceae,621,1,,75,59,91,Wikstr??m et al. 2001,
EUDICOTS,916,RANUNCULALES,6,Ranunculaceae,621,1,,108.8,101.6,114.8,Wang et al. 2016,
EUDICOTS,917,,6,[PROTEALES [TROCHODENDRALES [BUXALES + CORE EUDICOTS]]],8,,!TOPO,191,,,Z. Wu et al. 2014,
EUDICOTS,918,,6,[PROTEALES [TROCHODENDRALES [BUXALES + CORE EUDICOTS]]],8,,!TOPO,130.3,,,Magall??n et al. 2015,
EUDICOTS,919,,6,[PROTEALES [TROCHODENDRALES [BUXALES + CORE EUDICOTS]]],8,,!TOPO,131.4,,,Tank et al. 2015,
EUDICOTS,920,,6,[PROTEALES [TROCHODENDRALES [BUXALES + CORE EUDICOTS]]],8,,!TOPO,,140,144,Zeng et al. 2017,
EUDICOTS,921,,6,[Proteales [Sabiales [Buxales...]]],8,,,127.7,116,143,Bell et al. 2010,
EUDICOTS,922,,6,[Proteales [Sabiales [Buxales...]]],8,,,121.4,110.2,126.4,Xue et al. 2012,
EUDICOTS,923,,6,[Proteales [Sabiales [Buxales...]]],8,,,124.8,,,Naumann et al. 2013,
EUDICOTS,924,,6,[Proteales [Sabiales [Buxales...]]],8,,,121.5,,,Magall??n et al. 2013,
EUDICOTS,925,,6,[Proteales [Sabiales [Buxales...]]],8,,,137,124,150,Wikstr??m et al. 2001,
EUDICOTS,926,,6,[Proteales [Sabiales [Buxales...]]],8,,,134,123,145,Wikstr??m et al. 2001,
EUDICOTS,927,,6,[Proteales [Sabiales [Buxales...]]],8,,,,118,122,Anderson et al. 2005,
EUDICOTS,928,PROTEALES,6,Proteales,610,1,,,123.4,125,Sauquet et al. 2009b,
EUDICOTS,929,PROTEALES,6,Proteales,610,1,,,123.6,122.8,Magall??n & Castillo 2009,
EUDICOTS,930,PROTEALES,6,Proteales,610,1,,127.5,,,Magall??n et al. 2015,
EUDICOTS,931,PROTEALES,6,Proteales,610,1,,130.3,,,Tank et al. 2015,
EUDICOTS,932,PROTEALES,6,Proteales,610,1,,,127,137,Zeng et al. 2017,
EUDICOTS,933,PROTEALES,6,Proteales,610,1,,141,,,Foster et al. 2016a,
EUDICOTS,934,PROTEALES,6,Proteales,610,1,,189,,,Z. Wu et al. 2014,
EUDICOTS,935,PROTEALES,6,Sabiaceae,609,1,,,91,119,Anderson et al. 2005,
EUDICOTS,936,PROTEALES,6,Sabiaceae,609,1,,121.5,108,135,Wikstr??m et al. 2001,
EUDICOTS,937,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,131,119,143,Wikstr??m et al. 2001,
EUDICOTS,938,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,113,101,131,Bell et al. 2010,
EUDICOTS,939,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,109.3,75.2,122.8,Xue et al. 2012,
EUDICOTS,940,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,,115,121,Anderson et al. 2005,
EUDICOTS,941,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,119.8,,,Tank et al. 2015,
EUDICOTS,942,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,117,,,Magall??n & Castillo 2009,
EUDICOTS,943,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,117,,,Magall??n et al. 2015,
EUDICOTS,944,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,105,,,Magall??n et al. 2013,
EUDICOTS,945,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,109,16.3,123.8,Xue et al. 2012,
EUDICOTS,946,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,,119.2,121.7,Sauquet et al. 2009b,
EUDICOTS,947,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,,115,120,Zeng et al. 2014,
EUDICOTS,948,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,82.6,,,Naumann et al. 2013,
EUDICOTS,949,PROTEALES,6,[Nelumbonaceae [Platanaceae + Proteaceae]],610,,,177,,,Z. Wu et al. 2014,
EUDICOTS,950,PROTEALES,6,Nelumbonaceae,614,1,,1.6,0.1,6.5,Xue et al. 2012,
EUDICOTS,951,PROTEALES,6,[Platanaceae + Proteaceae],611,,,112.5,101,124,Wikstr??m et al. 2001,
EUDICOTS,952,PROTEALES,6,[Platanaceae + Proteaceae],611,,,,110.1,114.6,Sauquet et al. 2009b,
EUDICOTS,953,PROTEALES,6,[Platanaceae + Proteaceae],611,,,93.5,97,102,Bell et al. 2010,
EUDICOTS,954,PROTEALES,6,[Platanaceae + Proteaceae],611,,,93.4,,,Tank et al. 2015,
EUDICOTS,955,PROTEALES,6,[Platanaceae + Proteaceae],611,,,,110,119,Anderson et al. 2005,
EUDICOTS,956,PROTEALES,6,[Platanaceae + Proteaceae],611,,,118.5,110.3,126.7,Barker et al. 2007b,
EUDICOTS,957,PROTEALES,6,[Platanaceae + Proteaceae],611,,,106.2,,,Magall??n et al. 2015,
EUDICOTS,958,PROTEALES,6,Proteaceae,612,1,,,85,96,Anderson et al. 2005,
EUDICOTS,959,PROTEALES,6,Proteaceae,612,1,,118,110,126,Barker et al. 2007b,
EUDICOTS,960,PROTEALES,6,Proteaceae,612,1,,,85.5,91.3,Sauquet et al. 2009b,
EUDICOTS,961,,6,[TROCHODENDRALES [BUXALES + CORE EUDICOTS]],10,,!TOPO,122.7,,,Magall??n & Castillo 2009,
EUDICOTS,962,,6,[TROCHODENDRALES [BUXALES + CORE EUDICOTS]],10,,!TOPO,129,,,Magall??n et al. 2015,
EUDICOTS,963,,6,[TROCHODENDRALES [BUXALES + CORE EUDICOTS]],10,,!TOPO,137,,,Foster et al. 2016a,
EUDICOTS,964,,6,[TROCHODENDRALES [BUXALES + CORE EUDICOTS]],10,,!TOPO,188,,,Z. Wu et al. 2014,
EUDICOTS,965,,6,[TROCHODENDRALES [BUXALES + CORE EUDICOTS]],10,,!TOPO,122.6,121.1,124.1,Vekemans et al. 2012,
EUDICOTS,966,,6,[TROCHODENDRALES [BUXALES + CORE EUDICOTS]],10,,!TOPO,,124.8,128.2,Tank et al. 2015,
EUDICOTS,967,,6,[TROCHODENDRALES [BUXALES + CORE EUDICOTS]],10,,!TOPO,129,118,140,Wikstr??m et al. 2003,
EUDICOTS,968,TROCHODENDRALES,6,Trochodendraceae,607,1,,100.5,88,113,Wikstr??m et al. 2001,
EUDICOTS,969,TROCHODENDRALES,6,Trochodendraceae,607,1,,19.5,7,65,Bell et al. 2010,
EUDICOTS,970,TROCHODENDRALES,6,Trochodendraceae,607,1,,,30,44,Sun et al. 2013,
EUDICOTS,971,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,,117,121,Anderson et al. 2005,
EUDICOTS,972,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,123.9,,,Tank et al. 2015,
EUDICOTS,973,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,121.5,,,Magall??n & Castillo 2009,
EUDICOTS,974,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,135,,,Foster et al. 2016a,
EUDICOTS,975,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,,136,141,Zeng et al. 2017,
EUDICOTS,976,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,182,,,Z. Wu et al. 2014,
EUDICOTS,977,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,122.4,121.4,123,Vekemans et al. 2012,
EUDICOTS,978,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,128.6,,,Magall??n et al. 2015,
EUDICOTS,979,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,130.5,119,142,Wikstr??m et al. 2003,
EUDICOTS,980,,6,[BUXALES + CORE EUDICOTS],9,,!TOPO,115.4,,,Xue et al. 2012,
EUDICOTS,981,BUXALES,6,Buxaceae,608,1,,118.5,109,130,Wikstr??m et al. 2001,
EUDICOTS,982,BUXALES,6,Buxaceae,608,1,,111.5,,,Magall??n & Castillo 2009,
EUDICOTS,983,BUXALES,6,Buxaceae,608,1,,118.4,,,Magall??n et al. 2013,
EUDICOTS,984,BUXALES,6,Buxaceae,608,1,,98.5,97,103,Bell et al. 2010,
EUDICOTS,985,BUXALES,6,Buxaceae,608,1,,99,,,Anderson et al. 2005,
EUDICOTS,986,BUXALES,6,Buxaceae,608,1,,85.1,,,Magall??n et al. 2015,
BASAL EUDICOTS,987,,7,CORE EUDICOTS,12,1,,115.5,,,Anderson et al. 2005,
BASAL EUDICOTS,988,,7,CORE EUDICOTS,12,1,,119,89,132,Soltis et al. 2008,
BASAL EUDICOTS,989,,7,CORE EUDICOTS,12,1,,,114.4,115.1,Magall??n & Castillo 2009,
BASAL EUDICOTS,990,,7,CORE EUDICOTS,12,1,,110,105,113,Moore et al. 2010,
BASAL EUDICOTS,991,,7,CORE EUDICOTS,12,1,,123,109,139,Wikstr??m et al. 2001,
BASAL EUDICOTS,992,,7,CORE EUDICOTS,12,1,,119,107,127,Wikstr??m et al. 2001,
BASAL EUDICOTS,993,,7,CORE EUDICOTS,12,1,,112,107,116,Zhang et al. 2012,
BASAL EUDICOTS,994,,7,CORE EUDICOTS,12,1,,112.3,105.3,118.3,Magall??n et al. 2013,
BASAL EUDICOTS,995,,7,CORE EUDICOTS,12,1,,180,,,Schneider et al. 2004,
BASAL EUDICOTS,996,,7,CORE EUDICOTS,12,1,,171,,,Z. Wu et al. 2014,
BASAL EUDICOTS,997,,7,CORE EUDICOTS,12,1,,121.5,111,131,Wikstr??m et al. 2003,
BASAL EUDICOTS,998,,7,CORE EUDICOTS,12,1,,125.1,,,Magall??n et al. 2015,
BASAL EUDICOTS,999,,7,CORE EUDICOTS,12,1,,118.1,,,Naumann et al. 2013,
BASAL EUDICOTS,1000,,7,CORE EUDICOTS,12,1,,117.5,,,Tank et al. 2015,
BASAL EUDICOTS,1001,,7,CORE EUDICOTS,12,1,,98,87,108,Murat et al. 2017,
BASAL EUDICOTS,1002,,7,CORE EUDICOTS,12,1,,,124.4,130.2,Zeng et al. 2017,
BASAL EUDICOTS,1003,GUNNERALES,7,Gunnerales,604,1,,113,103,123,Wikstr??m et al. 2001,
BASAL EUDICOTS,1004,GUNNERALES,7,Gunnerales,604,1,,104.6,,,Magall??n et al. 2015,
BASAL EUDICOTS,1005,GUNNERALES,7,Gunnerales,604,1,,,55,90,Anderson et al. 2005,
BASAL EUDICOTS,1006,GUNNERALES,7,Gunnerales,604,1,,98.5,64,132,Bell et al. 2010,
BASAL EUDICOTS,1007,GUNNERALES,7,Gunnerales,604,1,,99.8,,,Tank et al. 2015,
BASAL EUDICOTS,1008,GUNNERALES,7,Gunnerales,604,1,,77,,,Magall??n et al. 2013,
BASAL EUDICOTS,1009,DILLENIALES,7,Dilleniaceae,603,1,,52.5,,,Magall??n & Castillo 2009,
BASAL EUDICOTS,1010,SAXIFRAGALES,7,Saxifragales,575,1,,,83,103,Jian et al. 2008,
BASAL EUDICOTS,1011,SAXIFRAGALES,7,Saxifragales,575,1,,108,,,Tank et al. 2015,
BASAL EUDICOTS,1012,SAXIFRAGALES,7,Altingiaceae,601,1,,,19.5,54,Ickert-Bond & Wen 2006,
BASAL EUDICOTS,1013,SAXIFRAGALES,7,Hamamelidaceae,600,1,,26,13,42,Bell et al. 2010,
BASAL EUDICOTS,1014,SAXIFRAGALES,7,Hamamelidaceae,600,1,,95.5,81,110,Wikstr??m et al. 2001,
BASAL EUDICOTS,1015,SAXIFRAGALES,7,Crassulaceae,586,1,,40,36,44,Wikstr??m et al. 2001,
BASAL EUDICOTS,1016,SAXIFRAGALES,7,Crassulaceae,586,1,,48.5,36,63,Bell et al. 2010,
BASAL EUDICOTS,1017,SAXIFRAGALES,7,Crassulaceae,586,1,,45,,,J.Q. Zhang et al. 2014b,
BASAL EUDICOTS,1018,SAXIFRAGALES,7,Aphanopetalaceae,585,1,,11,4.7,19.6,L.Y. Chen et al. 2012a,
BASAL EUDICOTS,1019,SAXIFRAGALES,7,[Altingiaceae [Hamamelidaceae [Cercidiphyllaceae + Daphniphyllaceae]]],595,,,98,94,103,Moore et al. 2010,
BASAL EUDICOTS,1020,SAXIFRAGALES,7,[Altingiaceae [Hamamelidaceae [Cercidiphyllaceae + Daphniphyllaceae]]],595,,,98.7,,,Tank et al. 2015,
BASAL EUDICOTS,1021,SAXIFRAGALES,7,[Altingiaceae [Hamamelidaceae [Cercidiphyllaceae + Daphniphyllaceae]]],595,,,106,99.3,113.7,Jian et al. 2008,
BASAL EUDICOTS,1022,SAXIFRAGALES,7,[Altingiaceae [Hamamelidaceae [Cercidiphyllaceae + Daphniphyllaceae]]],595,,,90,,,Jian et al. 2008,
BASAL EUDICOTS,1023,SAXIFRAGALES,7,[Hamamelidaceae [Cercidiphyllaceae + Daphniphyllaceae]],596,,,98.2,,,Tank et al. 2015,
BASAL EUDICOTS,1024,SAXIFRAGALES,7,Penthoraceae,584,1,,,2.4,6.5,Thiede 2006,
BASAL EUDICOTS,1025,SAXIFRAGALES,7,Penthoraceae,584,1,,2.9,1,5.8,L.Y. Chen et al. 2012a,
BASAL EUDICOTS,1026,SAXIFRAGALES,7,Halogaraceae,583,1,,47.1,37.3,56.3,L.Y. Chen et al. 2012a,
BASAL EUDICOTS,1027,SAXIFRAGALES,7,Iteaceae,593,1,,42.5,34,51,Wikstr??m et al. 2001,
BASAL EUDICOTS,1028,SAXIFRAGALES,7,Saxifragaceae,591,1,,38,26,50,Bell et al. 2010,
BASAL EUDICOTS,1029,SAXIFRAGALES,7,Saxifragaceae,591,1,,51.5,44,59,Wikstr??m et al. 2001,
BASAL EUDICOTS,1030,SAXIFRAGALES,7,Saxifragaceae,591,1,,38.4,31,46.1,Deng et al. 2014,
BASAL EUDICOTS,1031,SAXIFRAGALES,7,Saxifragaceae,591,1,,61.8,52,71.8,Ebersbach et al 2017,
BASAL EUDICOTS,1032,VITALES,7,Vitaceae,574,1,,85,73,97,Wikstr??m et al. 2001,
BASAL EUDICOTS,1033,VITALES,7,Vitaceae,574,1,,90.75,,,Magall??n & Castillo 2009,
BASAL EUDICOTS,1034,VITALES,7,Vitaceae,574,1,,95,,,Wen et al. 2013,
BASAL EUDICOTS,1035,VITALES,7,Vitaceae,574,1,,72,,,Adams et al. 2016,
FABIDS,1036,ZYGOPHYLLALES,8,Zygophyllales,464,1,,79,70,88,Wang et al. 2009,
FABIDS,1037,ZYGOPHYLLALES,8,Zygophyllales,464,1,,55,46,64,Wang et al. 2009,
FABIDS,1038,ZYGOPHYLLALES,8,Zygophyllales,464,1,,102,,,Wang et al. 2009,
FABIDS,1039,ZYGOPHYLLALES,8,Zygophyllales,464,1,,67,60,74,Wikstr??m et al. 2001,
FABIDS,1040,ZYGOPHYLLALES,8,Zygophyllales,464,1,,67.5,45,88,Bell et al. 2010,
FABIDS,1041,ZYGOPHYLLALES,8,Zygophyllales,464,1,,61.9,29.3,93.4,Naumann et al. 2013,
FABIDS,1042,ZYGOPHYLLALES,8,Zygophyllales,464,1,,83.5,,,Tank et al. 2015,
FABIDS,1043,ZYGOPHYLLALES,8,Krameriaceae,464,1,,12,5,34,Renner & Schaefer 2010,
FABIDS,1044,CELASTRALES,8,Celastrales,398,1,,81,75,87,Tank et al. 2015,
FABIDS,1045,CELASTRALES,8,Celastrales,398,1,,56,50,62,Tank et al. 2015,
FABIDS,1046,CELASTRALES,8,Celastrales,398,1,,88.1,,,Tank et al. 2015,
FABIDS,1047,CELASTRALES,8,Celastrales,398,1,,100,,,Wang et al. 2009,
FABIDS,1048,CELASTRALES,8,Celastraceae,400,1,,71.6,,,Magall??n & Castillo 2009,
FABIDS,1049,CELASTRALES,8,Celastraceae,400,1,,85,82,88,Wikstr??m et al. 2001,
FABIDS,1050,CELASTRALES,8,Celastraceae,400,1,,73.5,60,89,Bell et al. 2010,
FABIDS,1051,OXALIDALES,8,Oxalidales,402,1,,91,78,105,Bell et al. 2010,
FABIDS,1052,OXALIDALES,8,Oxalidales,402,1,,109.8,,,Tank et al. 2015,
FABIDS,1053,OXALIDALES,8,Oxalidaceae,411,1,,47.5,39,56,Wikstr??m et al. 2001,
FABIDS,1054,OXALIDALES,8,Oxalidaceae,411,1,,56,49.2,62.3,Heibl & Renner 2012,
FABIDS,1055,OXALIDALES,8,Oxalidaceae,411,1,,35.5,22,52,Bell et al. 2010,
FABIDS,1056,OXALIDALES,8,Elaeocarpaceae,406,1,,57.5,52,63,Wikstr??m et al. 2001,
FABIDS,1057,OXALIDALES,8,Elaeocarpaceae,406,1,,40,27,55,Bell et al. 2010,
FABIDS,1058,OXALIDALES,8,Elaeocarpaceae,406,1,,118,110,126,Crayn et al. 2006,
FABIDS,1059,MALPIGHIALES,8,Malpighiales,329,1,,113.8,110.7,119.4,Davis et al. 2005a,
FABIDS,1060,MALPIGHIALES,8,Malpighiales,329,1,,101.6,101.1,105.9,Davis et al. 2005a,
FABIDS,1061,MALPIGHIALES,8,Malpighiales,329,1,,91,89,93,Wang et al. 2009,
FABIDS,1062,MALPIGHIALES,8,Malpighiales,329,1,,106,,,Wang et al. 2009,
FABIDS,1063,MALPIGHIALES,8,Malpighiales,329,1,,79,74,84,Wikstr??m et al. 2001,
FABIDS,1064,MALPIGHIALES,8,Malpighiales,329,1,,89.3,,,Magall??n & Castillo 2009,
FABIDS,1065,MALPIGHIALES,8,Malpighiales,329,1,,90.5,88,97,Bell et al. 2010,
FABIDS,1066,MALPIGHIALES,8,Erythroxylaceae,358,1,,19.3,12.3,42.5,Xi et al. 2012b,
FABIDS,1067,MALPIGHIALES,8,Rhizophoraceae,359,1,,41.7,30.4,54.5,Xi et al. 2012b,
FABIDS,1068,MALPIGHIALES,8,Pandaceae,362,1,,47,23.3,72.7,Xi et al. 2012b,
FABIDS,1069,MALPIGHIALES,8,Ochnaceae,367,1,,45,28,60,Bell et al. 2010,
FABIDS,1070,MALPIGHIALES,8,Ochnaceae,367,1,,37.5,32,43,Wikstr??m et al. 2001,
FABIDS,1071,MALPIGHIALES,8,Ochnaceae,367,1,,83.5,77.8,90.5,,
FABIDS,1072,MALPIGHIALES,8,Bonetiaceae,392,1,,52.6,35.7,66.8,Xi et al. 2012b,
FABIDS,1073,MALPIGHIALES,8,Bonetiaceae,392,1,,55.6,31.7,86,Ruhfel et al. 2016,
FABIDS,1074,MALPIGHIALES,8,Clusiaceae,393,1,,52.9,30.4,72.4,Xi et al. 2012b,
FABIDS,1075,MALPIGHIALES,8,Clusiaceae,393,1,,,42,51,Bissiengou et al. 2015b,
FABIDS,1076,MALPIGHIALES,8,Clusiaceae,393,1,,77.2,52.2,92.8,Ruhfel et al. 2016,
FABIDS,1077,MALPIGHIALES,8,Calophyllaceae,391,1,,57.6,40,72.6,Xi et al. 2012b,
FABIDS,1078,MALPIGHIALES,8,Calophyllaceae,391,1,,59.15,30.9,93,Ruhfel et al. 2016,
FABIDS,1079,MALPIGHIALES,8,Hypericaceae,389,1,,53.8,43,66,Meseguer et al. 2013,
FABIDS,1080,MALPIGHIALES,8,Hypericaceae,389,1,,53.7,42.5,63,Xi et al. 2012b,
FABIDS,1081,MALPIGHIALES,8,Hypericaceae,389,1,,52.3,45,62.7,N??rk et al. 2015,
FABIDS,1082,MALPIGHIALES,8,Hypericaceae,389,1,,74.25,56,93.3,Ruhfel et al. 2016,
FABIDS,1083,MALPIGHIALES,8,Podostemaceae,390,1,,77.3,64.3,89.4,Ruhfel et al. 2016,
FABIDS,1084,MALPIGHIALES,8,Caryocaraceae,374,1,,55.8,54.8,57.2,Xi et al. 2012b,
FABIDS,1085,MALPIGHIALES,8,Centroplacaceae,397,1,,63.7,35.1,94.3,Xi et al. 2012b,
FABIDS,1086,MALPIGHIALES,8,Centroplacaceae,397,1,,69,78.5,87.7,Cai et al. 2016,
FABIDS,1087,MALPIGHIALES,8,Elatinaceae,395,1,,48,25.1,76.3,Xi et al. 2012b,
FABIDS,1088,MALPIGHIALES,8,Elatinaceae,395,1,,83.5,73.6,96.8,Cai et al. 2016,
FABIDS,1089,MALPIGHIALES,8,Malpighiaceae,396,1,,34,29,39,Wikstr??m et al. 2001,
FABIDS,1090,MALPIGHIALES,8,Malpighiaceae,396,1,,,64,75,Renner & Schaefer 2010,
FABIDS,1091,MALPIGHIALES,8,Malpighiaceae,396,1,,68,,,Davis & Anderson 2010,
FABIDS,1092,MALPIGHIALES,8,Malpighiaceae,396,1,,59.8,52.5,69,Xi et al. 2012b,
FABIDS,1093,MALPIGHIALES,8,Malpighiaceae,396,1,,84,70.6,93.2,Cai et al. 2016,
FABIDS,1094,MALPIGHIALES,8,Trigoniaceae,379,1,,31.6,12.6,49.6,Xi et al. 2012b,
FABIDS,1095,MALPIGHIALES,8,Dichapetalaceae,378,1,,20.7,6.8,36,Bell et al. 2010,
FABIDS,1096,MALPIGHIALES,8,Chrysobalanaceae,381,1,,,58,59,Bardon et al. 2012,
FABIDS,1097,MALPIGHIALES,8,Chrysobalanaceae,381,1,,66.2,60.3,74.9,Xi et al. 2012b,
FABIDS,1098,MALPIGHIALES,8,Chrysobalanaceae,381,1,,33.4,30.2,37.3,Bardon et al. 2016,
FABIDS,1099,MALPIGHIALES,8,Humiriaceae,356,1,,20.7,10.4,32.1,Xi et al. 2012b,
FABIDS,1100,MALPIGHIALES,8,Achariaceae,343,1,,58.5,44,71,Bell et al. 2011,
FABIDS,1101,MALPIGHIALES,8,Achariaceae,343,1,,55.5,51,60,Wikstr??m et al. 2001,
FABIDS,1102,MALPIGHIALES,8,Achariaceae,343,1,,65,48.2,86.2,Xi et al. 2012b,
FABIDS,1103,MALPIGHIALES,8,Violaceae,341,1,,72.9,57.4,86.8,Xi et al. 2012b,
FABIDS,1104,MALPIGHIALES,8,Passifloraceae,339,1,,34,30,38,Wikstr??m et al. 2001,
FABIDS,1105,MALPIGHIALES,8,Passifloraceae,339,1,,45,32,59,Bell et al. 2011,
FABIDS,1106,MALPIGHIALES,8,Passifloraceae,339,1,,62.8,47.7,80.3,Xi et al. 2012b,
FABIDS,1107,MALPIGHIALES,8,Lacistemataceae,338,1,,19.8,2.6,49.3,Xi et al. 2012b,
FABIDS,1108,MALPIGHIALES,8,Salicaceae,337,1,,43.5,37,50,Wikstr??m et al. 2001,
FABIDS,1109,MALPIGHIALES,8,Salicaceae,337,1,,62,55,71,Bell et al. 2010,
FABIDS,1110,MALPIGHIALES,8,Salicaceae,337,1,,79.2,77.8,87,Xi et al. 2012b,
FABIDS,1111,MALPIGHIALES,8,Peraceae,353,1,,63.5,32.1,93.4,Xi et al. 2012b,
FABIDS,1112,MALPIGHIALES,8,Rafflesiaceae,345,1,,81.7,69.5,95.9,Bendiksby et al. 2010,
FABIDS,1113,MALPIGHIALES,8,Euphorbiaceae,354,1,,102,,,van Ee et al. 2008,
FABIDS,1114,MALPIGHIALES,8,Euphorbiaceae,354,1,,89.9,81.2,94.7,Xi et al. 2012b,
FABIDS,1115,MALPIGHIALES,8,Phyllanthaceae,371,1,,81.2,58.8,93.7,Xi et al. 2012b,
FABIDS,1116,MALPIGHIALES,8,Picrodendraceae,370,1,,78,72,92.9,Xi et al. 2012b,
FABIDS,1117,MALPIGHIALES,8,Ixonanthaceae,373,1,,51.9,26.6,75.4,Xi et al. 2012b,
FABIDS,1118,MALPIGHIALES,8,Ixonanthaceae,373,1,,48.7,17.5,74.3,Schneider et al. 2016,
FABIDS,1119,MALPIGHIALES,8,Linaceae,368,1,,35.5,23,47,Bell et al. 2010,
FABIDS,1120,MALPIGHIALES,8,Linaceae,368,1,,,43,82,McDill & Simpson 2011,
FABIDS,1121,MALPIGHIALES,8,Linaceae,368,1,,39.5,28.9,54.8,Xi et al. 2012b,
FABIDS,1122,MALPIGHIALES,8,Linaceae,368,1,,43.9,37.7,51.6,Schneider et al. 2016,
FABIDS,1123,FABALES,8,Fabales,459,1,,76.5,71,83,Wikstr??m et al. 2001,
FABIDS,1124,FABALES,8,Fabales,459,1,,87,84,90,Li et al. 2015,
FABIDS,1125,FABALES,8,Fabales,459,1,,72,69,75,Li et al. 2015,
FABIDS,1126,FABALES,8,Fabales,459,1,,102.85,91.6,107.1,Li et al. 2015,
FABIDS,1127,FABALES,8,Fabales,459,1,,100,,,Wang et al. 2009,
FABIDS,1128,FABALES,8,Fabales,459,1,,90.3,,,Koenen et al. 2013,
FABIDS,1129,FABALES,8,Fabales,459,1,,71.1,,,Tank et al. 2015,
FABIDS,1130,FABALES,8,Fabaceae,463,1,,68,65,71,Wikstr??m et al. 2001,
FABIDS,1131,FABALES,8,Fabaceae,463,1,,64,,,Bruneau et al. 2008a,
FABIDS,1132,FABALES,8,Fabaceae,463,1,,59,,,Lavin et al. 2005,
FABIDS,1133,FABALES,8,Fabaceae,463,1,,62,47,77,Bell et al. 2010,
FABIDS,1134,FABALES,8,Fabaceae,463,1,,68.7,48,87.1,Pfeil & Crisp 2008,
FABIDS,1135,FABALES,8,Fabaceae,463,1,,92.9,,,Hohmann et al. 2015,
FABIDS,1136,FABALES,8,Fabaceae,463,1,,92.1,,,Magall??n et al. 2015,
FABIDS,1137,FABALES,8,Fabaceae,463,1,,56.6,,,J Wang et al. 2017,
